visit_id,start,step_1,step_2,confirm,Confirmed
195863949_34120135233_103541,1,1,2,3,Confirmed
195912172_62168498253_774629,1,1,1,1,Confirmed
196014133_11925132141_961675,1,1,1,1,Confirmed
196154380_44040113906_672007,1,1,1,1,Confirmed
196170381_65121150148_90847,1,1,1,1,Confirmed
196211292_34988305905_19188,2,1,1,1,Confirmed
196269127_64445550155_903131,2,2,1,1,Confirmed
196361157_50516851172_528157,1,1,1,1,Confirmed
196446343_42654908958_718190,1,1,1,1,Confirmed
196459438_7993665835_906872,1,1,1,1,Confirmed
196484330_66764514159_705963,1,1,1,1,Confirmed
196600167_11143546667_465469,2,2,3,1,Confirmed
196642475_66536081431_138993,2,1,1,1,Confirmed
196656524_36503553930_70550,1,1,1,1,Confirmed
196677513_52657733363_345676,2,2,4,1,Confirmed
196793206_15428513139_251689,1,1,1,1,Confirmed
196797141_24327953488_945612,1,1,1,1,Confirmed
196829956_78389432235_899482,2,1,2,1,Confirmed
196932367_26637421469_232959,1,1,1,1,Confirmed
197174885_55526766389_10842,1,1,1,1,Confirmed
19731858_36217026433_923958,2,1,1,1,Confirmed
197358972_39394687098_486395,1,1,1,1,Confirmed
197431192_69207883490_419878,1,1,1,1,Confirmed
197465518_83425005460_660351,1,1,1,1,Confirmed
197580898_19263604135_935583,2,2,1,1,Confirmed
197715799_72731857244_148238,1,1,1,1,Confirmed
197725929_60457521989_469058,1,1,3,1,Confirmed
19784037_56096724132_762410,1,1,1,1,Confirmed
197874498_48967970840_909809,1,1,1,1,Confirmed
197899077_89401100428_281871,1,1,1,1,Confirmed
197927626_31717214894_719052,1,2,2,1,Confirmed
198011107_5896772667_684139,1,2,1,1,Confirmed
198167571_2832565836_419138,1,1,1,1,Confirmed
198187775_65490777288_690924,1,1,1,1,Confirmed
198370515_95765604537_252168,1,1,1,1,Confirmed
198387004_38000206593_540970,1,1,2,1,Confirmed
198408974_10059797985_383469,1,1,2,1,Confirmed
198458706_94801211203_244982,1,1,1,1,Confirmed
19853779_14927817240_837607,1,1,1,1,Confirmed
198559350_85715209372_170352,1,1,1,1,Confirmed
198785257_78345275645_24573,1,1,1,1,Confirmed
198945691_97042580560_987298,1,1,1,1,Confirmed
198966430_91520784678_602343,1,1,1,1,Confirmed
199013922_53089067719_47266,1,4,4,1,Confirmed
199113840_51047063951_313239,1,1,1,1,Confirmed
1991331_98040077440_605191,1,1,1,1,Confirmed
199305509_23323829447_291692,1,1,2,1,Confirmed
199312072_54529383867_871503,1,1,1,1,Confirmed
199326252_19749280011_204234,2,2,1,1,Confirmed
19934486_14877730490_793919,2,1,1,1,Confirmed
19940015_3197786491_51650,1,1,1,1,Confirmed
199459863_7885124021_700367,2,2,1,1,Confirmed
199469594_15912598805_666005,3,1,1,4,Confirmed
199472950_43659036175_487296,1,1,1,1,Confirmed
199524830_37998405579_743336,1,1,2,1,Confirmed
199571461_20414593976_202275,2,2,1,1,Confirmed
199613628_58950638201_616015,2,2,2,1,Confirmed
199675728_89768854756_717802,2,1,1,1,Confirmed
199683707_78790583378_964423,2,2,2,3,Confirmed
199685565_70668694640_282239,2,3,2,1,Confirmed
199736506_66180935065_676195,2,3,3,1,Confirmed
199914985_92529138646_212681,1,1,1,1,Confirmed
199948578_6693036852_897861,1,1,1,1,Confirmed
20006293_32083059756_512971,1,1,1,1,Confirmed
200083998_91147115643_414198,1,1,1,1,Confirmed
200128275_43004106288_933871,1,1,1,1,Confirmed
200165390_68927854445_336520,1,2,1,1,Confirmed
200181912_10517121248_341595,1,1,1,1,Confirmed
20020783_72731285523_403370,1,1,1,1,Confirmed
200256953_19881035574_656660,1,1,1,1,Confirmed
200310964_45094367824_400635,1,1,1,1,Confirmed
200404334_49845236863_85992,1,1,1,1,Confirmed
20042146_64835191947_84994,1,1,1,1,Confirmed
200439351_9878470095_111843,1,1,3,1,Confirmed
200615389_97303515390_602036,1,1,1,1,Confirmed
200654660_70501296705_646812,1,1,1,1,Confirmed
200679040_22586680299_914806,1,1,1,1,Confirmed
200769041_81542751806_478406,1,1,1,1,Confirmed
200842820_81656776251_280096,1,1,1,1,Confirmed
20089758_92477438833_560856,1,1,1,1,Confirmed
200900557_50044847909_482366,1,1,1,1,Confirmed
200936466_9321262271_682524,1,1,1,1,Confirmed
20101236_64482024367_122104,1,1,1,1,Confirmed
201024578_71379365894_462458,1,1,1,2,Confirmed
201134996_27262732915_99743,1,1,3,1,Confirmed
201149492_6098809231_165360,1,1,1,1,Confirmed
201301830_41677738993_873699,1,1,1,1,Confirmed
201338398_27469918527_783356,1,1,1,1,Confirmed
201372527_84200033686_663496,1,1,1,1,Confirmed
201376869_64353367330_913848,1,1,1,1,Confirmed
201510625_21128630757_799398,1,1,2,1,Confirmed
201575693_18749011312_759282,1,1,3,1,Confirmed
201644766_10837180011_868635,1,1,1,1,Confirmed
201654845_91725155820_327646,1,1,1,1,Confirmed
20179948_66923316010_679749,2,4,1,1,Confirmed
201824209_89155049097_932826,1,1,1,1,Confirmed
20184231_2835900479_213559,1,1,1,1,Confirmed
20191465_8816141007_96594,1,1,1,1,Confirmed
201919656_60066117161_219038,1,1,1,1,Confirmed
201922219_75271891484_868941,2,2,1,1,Confirmed
202049554_54555298593_851313,1,1,1,1,Confirmed
202095003_17905841077_227995,1,1,1,1,Confirmed
202172812_79764082060_537299,1,1,2,1,Confirmed
202220769_96984527671_789138,1,1,2,1,Confirmed
20236124_6614408651_244484,2,1,1,1,Confirmed
202402051_1657154220_800815,1,1,1,1,Confirmed
202452063_86686038092_974200,1,1,1,1,Confirmed
202453947_99139640926_17678,1,1,1,1,Confirmed
202557083_31959767037_315106,1,1,1,1,Confirmed
202568386_79081934753_866349,1,1,1,1,Confirmed
202720179_39421757434_346576,1,3,5,1,Confirmed
202749946_89052315240_2553,1,1,3,1,Confirmed
202824239_86716113813_810858,2,1,1,1,Confirmed
202860094_83156940634_241393,1,2,2,1,Confirmed
202899710_74205849586_474357,1,1,1,1,Confirmed
203047133_48032825404_337752,1,1,1,1,Confirmed
203058595_10375870971_612354,1,1,1,1,Confirmed
203072395_2205496499_124435,1,1,1,1,Confirmed
203117863_71177229300_985675,1,1,1,1,Confirmed
203150362_77507753878_503268,1,1,1,1,Confirmed
203158247_79060468905_869342,13,2,2,1,Confirmed
203298643_90872401674_215132,1,1,1,1,Confirmed
203359209_51600699526_399391,1,1,2,1,Confirmed
203402621_85026972509_82157,1,1,1,1,Confirmed
203460099_16583636284_49729,1,1,2,1,Confirmed
203495707_56805938176_666247,1,1,1,1,Confirmed
203589267_67242480217_684668,1,1,1,1,Confirmed
20364682_96645178109_642556,1,1,1,1,Confirmed
203648772_84727584214_716587,1,1,1,1,Confirmed
203876596_19643891351_136185,1,1,1,1,Confirmed
203892786_19362249665_484414,1,1,1,3,Confirmed
203900381_29772922230_154960,1,1,2,1,Confirmed
203906790_74254568413_754337,1,1,1,1,Confirmed
203930172_91679450483_912141,1,1,1,1,Confirmed
204085093_46774950812_722711,2,1,1,1,Confirmed
204125421_7777151669_931990,1,1,1,1,Confirmed
204127777_79133911465_111365,1,1,2,1,Confirmed
204153245_1703998204_974935,2,1,1,1,Confirmed
204177921_96810946346_132823,2,2,1,1,Confirmed
204181565_94268430666_594737,1,1,3,1,Confirmed
204184077_11257571234_780398,1,1,2,1,Confirmed
204216647_46024887525_545068,1,1,1,1,Confirmed
204218352_90800170271_880708,1,1,1,1,Confirmed
204245974_27711431129_805979,1,1,5,1,Confirmed
204322506_3362276197_128486,1,1,1,1,Confirmed
204333484_8675428845_463407,1,1,1,1,Confirmed
204359977_85419407368_414937,1,1,1,1,Confirmed
204391414_21610082376_637768,2,1,1,1,Confirmed
204443282_86927213190_5804,1,1,1,1,Confirmed
204573601_8848213443_898540,1,1,1,1,Confirmed
204689006_13049736984_300572,1,1,1,5,Confirmed
204812160_84769352271_626659,1,1,1,1,Confirmed
204813948_83561418164_817521,1,1,1,1,Confirmed
204823757_18103215393_629062,1,1,1,1,Confirmed
204959910_78978796891_309445,1,1,1,1,Confirmed
205058645_19487215431_501611,1,1,3,1,Confirmed
205083828_73002559089_440362,1,1,2,1,Confirmed
205114248_89801383750_988469,1,1,1,1,Confirmed
205120868_13272794864_310742,1,1,1,1,Confirmed
205129836_35784324915_751662,1,1,1,1,Confirmed
205165521_132106368_724675,1,1,1,1,Confirmed
205192167_73320964458_461154,1,1,1,1,Confirmed
20542739_40494915086_947269,1,1,1,1,Confirmed
205486567_34799648840_143577,2,1,1,1,Confirmed
205528181_83969437693_303446,1,1,1,1,Confirmed
205592788_84664641747_720693,1,1,1,1,Confirmed
205610860_67764684319_904145,2,1,1,1,Confirmed
205618590_40355808464_915798,1,1,1,1,Confirmed
205656664_13097337520_77432,1,1,1,1,Confirmed
205751062_91023625223_489845,1,1,1,1,Confirmed
205823442_40840306297_121427,1,1,1,1,Confirmed
20587858_74529791765_577775,1,1,1,1,Confirmed
205931297_17641585200_996127,1,1,1,1,Confirmed
205939265_57197584768_424285,1,1,1,1,Confirmed
205972310_34656690746_96916,1,1,1,1,Confirmed
206146192_67133249906_382057,2,2,1,1,Confirmed
206209398_94604465632_979160,1,3,3,1,Confirmed
206227272_22989778484_13041,1,1,1,1,Confirmed
206274394_15893667855_692025,1,1,1,1,Confirmed
206336024_76289924265_170842,1,1,1,1,Confirmed
206388063_22467024780_736602,3,2,1,1,Confirmed
206406630_34307305141_533897,1,1,1,1,Confirmed
206425965_83093785340_962889,1,1,1,1,Confirmed
206490309_6814583702_506557,1,1,1,1,Confirmed
206563949_1828524608_913214,2,1,1,1,Confirmed
206600739_40701036713_315975,1,1,1,1,Confirmed
206670960_81587571690_963031,1,1,1,1,Confirmed
206704025_5524179007_71514,1,1,1,1,Confirmed
206808780_8538656366_339107,1,1,1,1,Confirmed
20681802_46453847470_369314,1,1,1,1,Confirmed
206825631_32461074330_910389,1,1,1,1,Confirmed
206864208_28662290530_105759,1,1,1,1,Confirmed
207156549_21976824194_890679,1,1,1,1,Confirmed
207242456_12446230598_65333,1,1,1,1,Confirmed
207253424_494735641_634122,1,1,1,1,Confirmed
20737267_8213548821_477584,1,1,1,1,Confirmed
207401960_15876050070_340786,1,1,1,1,Confirmed
207427597_72266105559_611582,1,1,1,1,Confirmed
207565210_2158417883_266835,2,3,1,1,Confirmed
20764047_16820701129_628596,1,1,1,2,Confirmed
207725252_71429904940_195047,1,1,2,1,Confirmed
207725829_24277112353_82921,1,1,1,1,Confirmed
207742138_91848430278_712312,1,3,3,1,Confirmed
207825393_11605715641_633293,1,1,1,1,Confirmed
207886973_20686270113_406626,1,1,1,1,Confirmed
207907198_73547133470_628759,1,1,1,1,Confirmed
207967515_46697546710_526830,1,2,1,1,Confirmed
207977469_43098958572_823598,1,1,1,1,Confirmed
207982865_9827187316_280798,1,1,1,1,Confirmed
20800539_27388234371_145304,1,1,1,1,Confirmed
208010914_87454420088_7556,1,1,1,1,Confirmed
208053651_11421789015_310943,1,1,1,1,Confirmed
208095756_79162263056_978340,1,1,1,1,Confirmed
208169569_96987796566_902324,1,1,1,1,Confirmed
208261982_71575007952_93784,1,1,1,3,Confirmed
208268992_73813983759_932813,1,1,1,1,Confirmed
208286176_10309072982_946130,1,1,1,1,Confirmed
2082993_47756173860_437219,1,1,1,4,Confirmed
208326468_27017029354_198282,1,1,1,1,Confirmed
208327099_95560450871_463409,1,1,1,1,Confirmed
208380042_32207269080_112570,9,1,1,1,Confirmed
208398417_40058729740_444966,1,1,1,1,Confirmed
20841279_3238421434_992070,3,3,2,1,Confirmed
208488934_6739638624_403982,2,1,1,1,Confirmed
208520988_14235384536_747882,1,1,1,1,Confirmed
20852549_51936330724_90519,1,2,2,1,Confirmed
208683200_68025681548_1573,2,1,2,1,Confirmed
208719411_81910233320_594635,1,1,1,1,Confirmed
208739360_18501562626_196534,1,1,2,1,Confirmed
208755505_12566369085_713283,1,1,1,1,Confirmed
208794724_80027878145_425996,1,1,1,1,Confirmed
20881498_44787627279_731108,1,1,1,1,Confirmed
208842350_13995276384_973631,2,1,1,1,Confirmed
208850319_43011587979_432487,1,1,1,1,Confirmed
2088997_48894729004_990486,1,1,1,1,Confirmed
208913840_37219281720_628019,2,2,2,1,Confirmed
208992800_61788188265_428996,1,1,1,1,Confirmed
209013496_82167753962_243985,1,3,4,1,Confirmed
209138012_74092748685_469848,1,1,1,1,Confirmed
209159337_45280504488_613949,1,2,2,1,Confirmed
209262354_3979756158_777822,3,3,1,1,Confirmed
209322017_85518958580_346612,1,1,1,1,Confirmed
209341976_18958946572_710276,1,2,6,1,Confirmed
209347736_75236658334_122730,1,1,1,1,Confirmed
209396359_36442816079_354981,1,1,1,1,Confirmed
209420692_88944607593_332487,1,4,2,1,Confirmed
209433094_78885048620_934821,1,1,1,1,Confirmed
209437108_20902732890_549108,1,1,1,1,Confirmed
209477915_58312615114_170652,3,2,2,1,Confirmed
209525552_67713366598_294389,1,1,1,1,Confirmed
209692687_657787229_421530,1,1,1,1,Confirmed
209816578_81349604910_122436,1,1,1,1,Confirmed
209888222_5819037936_599295,1,1,1,1,Confirmed
209915191_15769726698_549967,2,1,1,1,Confirmed
209924490_56473632525_772407,1,1,1,1,Confirmed
209924629_65966916760_283670,1,1,1,1,Confirmed
209924670_17529554097_21890,1,1,1,1,Confirmed
209975810_70738713744_321042,3,3,3,1,Confirmed
210085787_32106794697_996182,1,1,1,1,Confirmed
210191369_8059598120_465392,2,1,1,1,Confirmed
210619392_77405596628_570570,1,1,1,1,Confirmed
210621492_66828463850_366131,2,4,3,1,Confirmed
210737218_92750169937_271634,1,1,1,1,Confirmed
210762201_15654289299_182983,1,1,1,1,Confirmed
210869850_74244599368_592333,1,1,1,1,Confirmed
210930841_51916089059_147761,1,1,1,1,Confirmed
211068585_12036765916_402329,1,1,2,1,Confirmed
211095512_75360565241_481870,1,1,1,1,Confirmed
211205630_59982636512_577886,1,1,1,1,Confirmed
211384227_80227750175_91741,1,1,1,1,Confirmed
211418223_52716379099_463983,1,1,1,1,Confirmed
211530102_74641161542_339057,1,1,1,1,Confirmed
211543735_52446564872_517139,1,1,1,1,Confirmed
211545200_68512419656_338618,1,1,1,1,Confirmed
21189172_14679454636_733458,1,1,1,1,Confirmed
211951342_40794934140_412440,1,1,1,1,Confirmed
211969130_73851696944_233658,1,1,1,1,Confirmed
212014250_505501047_320862,1,1,1,1,Confirmed
212015902_18479704406_711239,1,1,1,1,Confirmed
2120230_49508968072_917748,1,1,1,1,Confirmed
212060697_36605382979_134917,1,1,1,1,Confirmed
212060946_24748530946_162881,1,1,1,3,Confirmed
212103305_65788683577_151024,1,1,1,1,Confirmed
212106217_64813431411_75875,1,1,1,1,Confirmed
212121560_14038889334_355860,1,1,1,1,Confirmed
212170345_13579388336_190693,1,1,2,1,Confirmed
212176538_81443435243_987874,1,1,1,1,Confirmed
212659483_36105271186_27653,1,2,2,1,Confirmed
212672159_11571143391_135254,3,1,1,1,Confirmed
212782242_60387856232_187503,1,1,4,1,Confirmed
212829562_82181358452_374748,1,1,1,1,Confirmed
212921119_17732189125_428539,1,1,2,1,Confirmed
212964566_6096009108_344903,1,1,1,1,Confirmed
21301602_9432919514_919389,1,1,1,1,Confirmed
213053553_11799727424_111029,1,1,1,1,Confirmed
213095466_20183114369_651664,1,1,1,1,Confirmed
213145493_20076910578_202001,1,1,1,1,Confirmed
213148890_42436634963_902033,1,1,1,1,Confirmed
21317939_72311979442_906006,4,5,1,1,Confirmed
213365461_21693698068_762880,1,1,1,1,Confirmed
213422324_20329784605_526268,1,1,1,1,Confirmed
213452989_77994034786_283699,1,1,1,1,Confirmed
213457143_88553824371_913048,2,1,1,1,Confirmed
213470633_16103055606_290650,1,1,1,1,Confirmed
213487513_21540191848_907268,1,1,1,1,Confirmed
213597819_98293053398_868321,1,1,1,1,Confirmed
213637504_8023136377_404425,1,1,1,1,Confirmed
213639047_58815659080_469926,2,1,1,1,Confirmed
213650298_90657559991_18733,1,1,1,1,Confirmed
213695982_36581571252_173308,7,2,2,1,Confirmed
213764019_87300115185_944312,1,1,1,1,Confirmed
213804875_76070187771_576218,1,1,1,2,Confirmed
213922698_85880501107_945858,1,1,1,1,Confirmed
214191220_4282363851_687015,4,1,1,1,Confirmed
214248852_43278373615_917221,1,1,1,1,Confirmed
214433266_33625472494_654455,2,2,2,1,Confirmed
214486238_37771362275_737660,1,1,1,1,Confirmed
214535676_40432122448_617577,1,1,1,1,Confirmed
21457065_95026273565_415102,1,1,1,2,Confirmed
214683472_16208596251_296848,2,2,1,1,Confirmed
214769545_19047089109_263420,1,1,2,1,Confirmed
215260299_99682554925_223095,1,1,1,1,Confirmed
215343924_54121226566_85618,1,1,1,1,Confirmed
215443985_96724550618_60882,1,1,1,1,Confirmed
215470323_86798398538_649029,1,1,1,1,Confirmed
215534716_83426419143_443699,1,1,1,1,Confirmed
215540584_57319024150_109593,1,1,1,1,Confirmed
215566611_43221882942_899194,1,1,1,1,Confirmed
215570858_81808356868_145776,1,1,1,1,Confirmed
215601741_37938900121_778569,1,1,1,1,Confirmed
215643588_92546553475_728931,1,1,1,1,Confirmed
215722654_82304172173_655038,2,3,2,1,Confirmed
215821781_18844207198_823794,1,1,1,1,Confirmed
215866005_55386276672_702374,1,1,1,1,Confirmed
215954686_15642584694_426769,1,1,1,1,Confirmed
216148426_53314609753_842598,1,1,1,1,Confirmed
216162954_40155408648_194156,1,1,1,1,Confirmed
2161791_28468881169_196045,2,2,1,1,Confirmed
216183635_29347713464_461068,1,1,1,1,Confirmed
216192472_674338533_891808,1,3,2,1,Confirmed
216229830_95255444025_483398,2,1,1,1,Confirmed
216289526_344407415_935031,1,1,1,1,Confirmed
216297399_55914679744_970725,2,1,1,1,Confirmed
216304436_73861908492_191082,1,1,3,1,Confirmed
216343504_61632662672_459815,1,1,1,1,Confirmed
216347877_85125361810_810257,1,1,1,3,Confirmed
216416863_21476060383_941798,2,1,1,1,Confirmed
216456505_96485067540_320549,1,1,1,1,Confirmed
216507913_20311338500_955730,1,1,1,1,Confirmed
216600937_17848626236_53961,1,1,1,1,Confirmed
216634239_82595716318_260642,1,1,1,1,Confirmed
216651781_17835116583_728952,1,1,1,1,Confirmed
216750929_53750208280_352393,2,1,1,1,Confirmed
216751269_36095519347_465158,4,3,1,1,Confirmed
216780596_5724576691_399379,1,1,1,1,Confirmed
216827071_48060750336_514376,1,1,1,1,Confirmed
216838957_88593641801_586550,5,0,0,1,Confirmed
216895725_30032655247_29623,1,1,1,1,Confirmed
216904669_90763201126_782423,1,1,1,1,Confirmed
216910310_97758149569_156943,1,1,1,1,Confirmed
21697970_39881280460_178092,1,1,1,1,Confirmed
216981777_29408228933_993164,1,1,1,1,Confirmed
217021413_11738352534_293425,2,1,1,1,Confirmed
217095314_45683898212_274187,1,1,1,1,Confirmed
217202123_43688864005_379309,1,1,2,1,Confirmed
217279546_68989384525_924109,3,1,3,3,Confirmed
217330256_21124976060_257692,1,1,1,1,Confirmed
217419890_3827244970_894837,1,1,1,1,Confirmed
217490297_13517191268_739871,1,1,3,1,Confirmed
217500684_44593282638_225744,1,1,1,1,Confirmed
217617721_50986051594_542716,1,1,1,1,Confirmed
217706044_6434486412_292262,1,1,1,1,Confirmed
217769801_21505390894_787328,1,1,1,1,Confirmed
217860004_36199218235_674193,1,1,2,1,Confirmed
217899785_97334595602_439008,2,2,2,1,Confirmed
217996955_21792935391_337827,1,1,1,1,Confirmed
218114143_54326150597_545257,1,1,1,1,Confirmed
21820058_56093643444_265097,1,1,2,1,Confirmed
218249341_19702677334_520510,2,1,1,1,Confirmed
218333747_32193657970_749660,1,1,1,1,Confirmed
218495106_56175170596_58412,1,1,2,1,Confirmed
218496278_62473425635_708677,1,1,1,1,Confirmed
218586396_68699674079_435071,1,1,1,1,Confirmed
218668138_87042941309_975231,1,1,1,1,Confirmed
218763123_48354920306_904127,1,1,1,1,Confirmed
218951756_90099083115_792279,1,1,1,1,Confirmed
218979770_56709644111_553967,1,1,1,1,Confirmed
218986806_42708705595_948961,2,2,3,1,Confirmed
218988651_5331437029_182036,2,1,1,1,Confirmed
219065818_31195931507_901837,1,1,1,1,Confirmed
219123679_28188939836_194904,2,2,2,1,Confirmed
21914893_19778980980_938936,1,1,1,1,Confirmed
219230507_82119630336_491150,1,1,1,1,Confirmed
21928334_42437644472_474123,2,2,2,1,Confirmed
21933231_12347854954_511916,1,1,1,1,Confirmed
219347267_3607266908_794272,1,1,1,1,Confirmed
219363893_5303123668_298871,1,1,1,1,Confirmed
219376178_90483065768_896440,1,1,1,1,Confirmed
21941099_50143636375_845558,1,1,1,1,Confirmed
219454047_90413775474_738614,1,1,1,5,Confirmed
21949268_79863879509_417896,2,2,1,1,Confirmed
219638868_5037177599_912015,1,1,1,1,Confirmed
21965620_43304133410_402456,1,1,2,1,Confirmed
219681902_11709562614_427254,3,1,1,1,Confirmed
219703242_45469040093_137772,2,2,2,1,Confirmed
219754695_91224348657_283102,1,1,1,1,Confirmed
219901525_98758446192_8790,2,3,2,1,Confirmed
219918135_2339347037_713956,1,1,1,1,Confirmed
219966550_15690866193_586741,1,1,1,1,Confirmed
220027992_31239813719_160314,1,1,3,1,Confirmed
220112782_93401315518_457943,1,1,1,1,Confirmed
220137081_68755921686_549367,2,2,1,1,Confirmed
220188226_65609660856_213802,1,1,1,1,Confirmed
220230566_32809570031_720609,1,1,1,1,Confirmed
220255775_87010816464_308543,1,1,1,1,Confirmed
220366656_98869859304_923915,1,1,1,1,Confirmed
220369202_41183979315_573703,1,1,1,1,Confirmed
220374529_39934947940_651445,2,1,1,1,Confirmed
220417474_51831765927_185312,1,2,2,1,Confirmed
220439085_52092675621_704768,1,1,2,1,Confirmed
220516058_29571233123_745134,1,1,1,1,Confirmed
220543846_70815875542_912650,1,1,1,1,Confirmed
220545910_80264065744_181204,1,1,1,1,Confirmed
220563070_8934320209_100751,1,1,1,1,Confirmed
220583561_90230895010_356027,1,1,1,1,Confirmed
220600022_64755254966_363762,1,1,1,1,Confirmed
220619516_62635048822_992598,1,1,1,1,Confirmed
220721388_58135117267_874441,3,2,1,1,Confirmed
